"USAF","WBAN","STNID","STN_NAME","CTRY","STATE","CALL","LAT","LON","ELEV_M","ELEV_M_SRTM_90m","BEGIN","END","YEARMODA","YEAR","MONTH","DAY","YDAY","TEMP","TEMP_CNT","DEWP","DEWP_CNT","SLP","SLP_CNT","STP","STP_CNT","VISIB","VISIB_CNT","WDSP","WDSP_CNT","MXSPD","GUST","MAX","MAX_FLAG","MIN","MIN_FLAG","PRCP","PRCP_FLAG","SNDP","I_FOG","I_RAIN_DRIZZLE","I_SNOW_ICE","I_HAIL","I_THUNDER","I_TORNADO_FUNNEL","EA","ES","RH","STP_kPa"
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-03-21,"2017","03","21",80,9.4,24,3.2,24,1014.9,22,1013.5,24,16.1,24,2.1,24,4.1,NA,14.7,NA,0.8,NA,0.3,"G",NA,0,1,0,0,0,0,0.8,1.2,66.7,101.35
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-03-22,"2017","03","22",81,7.3,24,-2.7,24,1018.6,24,1017.2,24,16.1,24,7.2,24,12.9,18,14.7,NA,1.7,NA,0,"G",NA,0,0,0,0,0,0,0.5,1,50,101.72
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-03-23,"2017","03","23",82,0.2,24,-11.4,24,1034.1,19,1033.4,24,16.1,24,4,24,6.7,NA,10.4,NA,-5.6,NA,0,"I",NA,0,0,0,0,0,0,0.3,0.6,50,103.34
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-03-24,"2017","03","24",83,5.7,24,-1.1,24,1030.7,23,1028.9,24,16.1,24,5.8,24,10.8,16,15.3,NA,-5.6,NA,0,"I",NA,0,0,0,0,0,0,0.6,0.9,66.7,102.89
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-03-25,"2017","03","25",84,17.3,24,11,24,1021.3,24,1019.9,24,16.1,24,5.2,24,8.2,NA,26,"*",12.8,"*",0,"I",NA,0,0,0,0,0,0,1.3,2,65,101.99
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-03-26,"2017","03","26",85,7.9,24,7.7,24,1026.7,19,1025.4,24,15.1,24,5.9,24,7.2,NA,11.7,"*",6.5,"*",0,"I",NA,0,0,0,0,0,0,1.1,1.1,100,102.54
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-03-27,"2017","03","27",86,11.6,24,11.1,24,1018.7,12,1018.3,24,9,24,3.7,24,6.2,NA,21.9,"*",6,"*",2.8,"A",NA,1,1,0,0,0,0,1.3,1.4,92.9,101.83
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-03-28,"2017","03","28",87,15.6,24,15.3,24,1012.1,18,1010.2,24,15.6,24,2.6,24,7.7,10.3,22.5,NA,6.8,NA,12.2,"B",NA,0,1,0,0,0,0,1.7,1.8,94.4,101.02
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-03-29,"2017","03","29",88,11.9,24,8.4,24,1017.5,17,1015.1,24,15.8,24,4.9,24,7.7,10.3,20.4,NA,8,NA,0,"I",NA,0,0,0,0,0,0,1.1,1.4,78.6,101.51
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-03-30,"2017","03","30",89,6.8,24,1,24,1023,24,1021.9,21,16.1,24,4.1,24,5.7,NA,16.9,NA,2.2,NA,0,"I",NA,0,0,0,0,0,0,0.7,1,70,102.19
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-03-31,"2017","03","31",90,8.9,24,7.8,23,1018,8,1012.4,21,12.9,24,4.9,24,7.2,12.4,15,"*",5.5,"*",7.6,"G",NA,0,1,0,0,0,0,1.1,1.1,100,101.24
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-04-01,"2017","04","01",91,9.8,24,8.6,23,1013.1,4,1007.9,20,14.3,24,6.5,24,10.3,13.9,15,"*",5.6,"*",15,"G",NA,0,1,0,0,0,0,1.1,1.2,91.7,100.79
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-04-02,"2017","04","02",92,10.3,24,4.4,24,1020.4,24,1019,24,16.1,24,4.4,24,7.2,9.3,16.7,NA,5.3,NA,0,"G",NA,0,0,0,0,0,0,0.8,1.3,61.5,101.9
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-04-03,"2017","04","03",93,12.8,24,6.5,24,1018.2,23,1016.8,24,16.1,24,4.1,24,8.2,12.4,20,"*",7.9,"*",0,"I",NA,0,0,0,0,0,0,1,1.5,66.7,101.68
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-04-04,"2017","04","04",94,18.7,24,15.3,24,1002.7,13,1002.1,24,15.8,24,6.2,24,10.8,13.9,25.5,NA,7.6,NA,4.8,"G",NA,0,1,0,0,0,0,1.7,2.2,77.3,100.21
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-04-05,"2017","04","05",95,16.8,24,9.2,24,1011.3,21,1009.3,24,16.1,24,4.2,24,8.2,10.8,25.5,NA,10.2,NA,0,"G",NA,0,0,0,0,0,0,1.2,1.9,63.2,100.93
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-04-06,"2017","04","06",96,12.3,24,11.8,24,1001.5,24,1000.1,24,14.2,24,5.6,24,17.5,21.1,19.6,NA,9.7,NA,0.5,"G",NA,1,1,0,0,1,0,1.4,1.4,100,100.01
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-04-07,"2017","04","07",97,9.4,24,3.3,24,998,24,996.9,19,16.1,24,7.3,24,10.8,16,13,"*",6,"*",29,"G",NA,0,1,0,0,0,0,0.8,1.2,66.7,99.69
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-04-08,"2017","04","08",98,9.1,24,-1.9,24,1011.8,24,1010.4,24,16.1,24,6.7,24,9.8,13.4,16.2,NA,3.1,NA,0,"G",NA,0,0,0,0,0,0,0.5,1.2,41.7,101.04
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-04-09,"2017","04","09",99,10.9,24,2.3,24,1020.5,24,1019.1,24,16.1,24,2.3,24,5.1,NA,17.1,NA,2.8,NA,0,"I",NA,0,0,0,0,0,0,0.7,1.3,53.8,101.91
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-04-10,"2017","04","10",100,16.4,24,7.7,24,1022,24,1020.6,24,16.1,24,5.8,24,10.3,12.4,25.9,NA,2.8,NA,0,"I",NA,0,0,0,0,0,0,1.1,1.9,57.9,102.06
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-04-11,"2017","04","11",101,20.3,24,13.4,24,1020.8,24,1019.4,24,16.1,24,4.8,24,7.2,NA,28.4,NA,8.7,NA,0,"I",NA,0,0,0,0,0,0,1.5,2.4,62.5,101.94
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-04-12,"2017","04","12",102,20.3,24,14.4,24,1020.7,24,1019.3,24,16.1,24,4.3,24,8.2,11.3,28.4,NA,13.8,NA,0,"I",NA,0,0,0,0,0,0,1.6,2.4,66.7,101.93
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-04-13,"2017","04","13",103,14.8,24,5.8,24,1026.8,24,1025.4,24,16.1,24,3.2,24,6.7,9.8,25,NA,8.5,NA,0,"I",NA,0,0,0,0,0,0,0.9,1.7,52.9,102.54
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-04-14,"2017","04","14",104,12.7,24,6.5,24,1028,24,1026.6,24,16.1,24,2.1,24,4.1,NA,19.2,NA,6.9,NA,0,"I",NA,0,0,0,0,0,0,1,1.5,66.7,102.66
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-04-15,"2017","04","15",105,14.1,24,11.4,24,1026.5,24,1025.1,24,16.1,24,2.8,24,5.7,NA,23,NA,6.9,NA,0,"I",NA,0,0,0,0,0,0,1.3,1.6,81.2,102.51
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-04-16,"2017","04","16",106,22.8,24,17.1,24,1017,20,1015.3,24,16.1,24,5.8,24,10.8,13.9,29.9,"*",16.9,"*",1,"G",NA,0,1,0,0,1,0,1.9,2.8,67.9,101.53
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-04-17,"2017","04","17",107,20.2,24,15.3,24,1015,24,1013.7,24,15.4,24,4,24,7.7,8.8,30.2,NA,16.8,NA,0,"G",NA,0,1,0,0,0,0,1.7,2.4,70.8,101.37
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-04-18,"2017","04","18",108,13.6,24,7.7,24,1025.4,24,1024,24,16.1,24,4,24,7.7,10.8,23.3,NA,10,NA,2.5,"G",NA,0,0,0,0,0,0,1.1,1.6,68.8,102.4
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-04-19,"2017","04","19",109,11.1,24,10.1,24,1029.9,24,1029.6,11,16.1,24,4.6,24,6.7,10.3,18.3,NA,8.8,NA,0,"G",NA,0,0,0,0,0,0,1.2,1.3,92.3,102.96
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-04-20,"2017","04","20",110,16.6,24,15.4,24,1019.4,24,1015.4,10,15.9,24,2.4,24,4.6,NA,23.1,NA,9.1,NA,0,"H",NA,0,1,0,0,0,0,1.7,1.9,89.5,101.54
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-04-21,"2017","04","21",111,14.7,24,14.7,21,1013.7,4,1011.6,24,10.1,24,3,24,5.7,8.2,18.1,"*",12,"*",4.8,"G",NA,1,1,0,0,1,0,1.7,1.7,100,101.16
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-04-22,"2017","04","22",112,12.7,24,12.7,22,1012.9,21,1011.6,24,14.3,24,2.9,24,6.2,NA,13.2,"*",11,"*",1.3,"G",NA,0,1,0,0,0,0,1.5,1.5,100,101.16
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-04-23,"2017","04","23",113,11,24,10.3,24,1018.5,24,1017.1,24,16.1,24,3.7,24,5.1,NA,14.6,NA,8,NA,4.1,"G",NA,0,1,0,0,0,0,1.3,1.3,100,101.71
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-04-24,"2017","04","24",114,11.6,24,11.5,24,1018.9,24,1017.5,24,16.1,24,4.4,24,8.2,10.8,14.6,NA,8,NA,0,"G",NA,0,1,0,0,0,0,1.4,1.4,100,101.75
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-04-25,"2017","04","25",115,13.2,24,13.2,24,1012.6,24,1011.2,24,12.9,24,6.7,24,10.8,14.9,15.2,NA,10,NA,6.6,"G",NA,0,1,0,0,0,0,1.5,1.5,100,101.12
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-04-26,"2017","04","26",116,15.2,24,15.2,24,1006.5,24,1005.1,24,10.9,24,3.8,24,6.7,8.2,18.4,"*",13,"*",25.9,"G",NA,1,1,0,0,0,0,1.7,1.7,100,100.51
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-04-27,"2017","04","27",117,17.2,24,16.8,24,1010.8,22,1009.4,24,14.2,24,2.7,24,5.7,NA,26.1,NA,12.8,NA,0,"G",NA,1,1,0,0,0,0,1.9,2,95,100.94
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-04-28,"2017","04","28",118,22.7,24,21.4,24,1014.3,24,1012.9,24,16.1,24,3.7,24,6.2,NA,27.7,NA,12.8,NA,0.3,"G",NA,0,1,0,0,0,0,2.5,2.8,89.3,101.29
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-04-29,"2017","04","29",119,25,24,24,23,1016.9,24,1015.6,21,15.9,24,4.4,24,7.2,10.8,31.3,"*",18,"*",0.3,"G",NA,0,1,0,0,1,0,3,3.2,93.8,101.56
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-04-30,"2017","04","30",120,20.2,24,19.4,24,1019.8,24,1018.7,20,15.8,24,4.4,24,8.8,11.3,31.5,NA,15.9,NA,0,"G",NA,0,0,0,0,0,0,2.3,2.4,95.8,101.87
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-05-01,"2017","05","01",121,19.8,24,19.4,24,1015.3,19,1011.4,19,11.6,24,6.4,24,13.9,16.5,28.3,"*",13,"*",0,"I",NA,1,0,0,0,0,0,2.3,2.3,100,101.14
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-05-02,"2017","05","02",122,22.5,24,18.7,24,1004.6,24,1003.2,24,15.9,24,7.5,24,11.3,14.9,28.4,NA,13.6,NA,1.5,"G",NA,0,1,0,0,0,0,2.2,2.7,81.5,100.32
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-05-03,"2017","05","03",123,16.4,24,7.6,24,1013.3,23,1012.1,24,16.1,24,4.9,24,10.3,14.4,24.4,NA,12.1,NA,0,"G",NA,0,0,0,0,0,0,1,1.9,52.6,101.21
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-05-04,"2017","05","04",124,13.6,24,7,24,1022.5,20,1021.1,24,16.1,24,5.5,24,8.8,11.3,18.5,NA,9.2,NA,0,"I",NA,0,0,0,0,0,0,1,1.6,62.5,102.11
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-05-05,"2017","05","05",125,16.6,24,16.5,24,1006.5,24,1005.2,24,14.2,24,6.1,24,9.3,14.9,21.5,NA,9.2,NA,2.8,"G",NA,0,1,0,0,0,0,1.9,1.9,100,100.52
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-05-06,"2017","05","06",126,16.6,23,14.3,23,995.9,22,994.6,23,16.1,23,6.4,23,11.3,14.9,21.5,NA,12.6,NA,20.1,"G",NA,0,1,0,0,0,0,1.6,1.9,84.2,99.46
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-05-07,"2017","05","07",127,12,24,6.8,24,1003.3,14,1003.5,24,15.9,24,4.8,24,10.8,14.9,19.7,NA,7.7,NA,0,"G",NA,0,1,0,0,0,0,1,1.4,71.4,100.35
